"country","countryiso3","latest.year_number of employees_numbe.42293","latest.value_number of employees_numbe.42293","latest.year_number of employees_numbe.42294","latest.value_number of employees_numbe.42294","latest.year_number of employees_numbe.42295","latest.value_number of employees_numbe.42295","latest.year_percent_public_sector_emp.42300","latest.value_percent_public_sector_emp.42300","latest.year_percent_public_sector_emp.42305","latest.value_percent_public_sector_emp.42305","latest.year_percent_public_sector_emp.42299","latest.value_percent_public_sector_emp.42299","latest.year_percent_public_sector_emp.42301","latest.value_percent_public_sector_emp.42301","latest.year_percent_public_sector_emp.42302","latest.value_percent_public_sector_emp.42302","latest.year_percent_public_sector_emp.42303","latest.value_percent_public_sector_emp.42303","latest.year_percent_public_sector_emp.42304","latest.value_percent_public_sector_emp.42304","latest.year_percent_public_sector_emp.42306","latest.value_percent_public_sector_emp.42306","latest.year_percent_public_sector_emp.42307","latest.value_percent_public_sector_emp.42307","latest.year_percent_public_sector_emp.42308","latest.value_percent_public_sector_emp.42308","latest.year_percent_public_sector_emp.42309","latest.value_percent_public_sector_emp.42309","latest.year_percent_wage_bill_as_a_pe.42339","latest.value_percent_wage_bill_as_a_pe.42339","latest.year_percent_wage_bill_as_a_pe.42340","latest.value_percent_wage_bill_as_a_pe.42340","latest.year_ratio_female_to_male_wage.42255","latest.value_ratio_female_to_male_wage.42255","latest.year_ratio_female_to_male_wage.42256","latest.value_ratio_female_to_male_wage.42256","latest.year_ratio_female_to_male_wage.42257","latest.value_ratio_female_to_male_wage.42257","latest.year_ratio_female_to_male_wage.42258","latest.value_ratio_female_to_male_wage.42258","latest.year_percent_females_as_a_shar.42259","latest.value_percent_females_as_a_shar.42259","latest.year_percent_females_as_a_shar.42260","latest.value_percent_females_as_a_shar.42260","latest.year_percent_females_as_a_shar.42261","latest.value_percent_females_as_a_shar.42261","latest.year_percent_females_as_a_shar.42262","latest.value_percent_females_as_a_shar.42262","latest.year_percent_females_as_a_shar.42263","latest.value_percent_females_as_a_shar.42263","latest.year_percent_females_as_a_shar.42264","latest.value_percent_females_as_a_shar.42264","latest.year_percent_females_as_a_shar.42265","latest.value_percent_females_as_a_shar.42265","latest.year_percent_females_as_a_shar.42266","latest.value_percent_females_as_a_shar.42266","latest.year_percent_females_as_a_shar.42267","latest.value_percent_females_as_a_shar.42267","latest.year_percent_females_as_a_shar.42268","latest.value_percent_females_as_a_shar.42268","latest.year_percent_females_as_a_shar.42269","latest.value_percent_females_as_a_shar.42269","latest.year_percent_females_as_a_shar.42270","latest.value_percent_females_as_a_shar.42270","latest.year_percent_females,_as_a_sha.42271","latest.value_percent_females,_as_a_sha.42271","latest.year_percent_females,_as_a_sha.42272","latest.value_percent_females,_as_a_sha.42272","latest.year_percent_females,_as_a_sha.42273","latest.value_percent_females,_as_a_sha.42273","latest.year_percent_females,_as_a_sha.42274","latest.value_percent_females,_as_a_sha.42274","latest.year_percent_females,_as_a_sha.42275","latest.value_percent_females,_as_a_sha.42275","latest.year_percent_females,_as_a_sha.42276","latest.value_percent_females,_as_a_sha.42276","latest.year_percent_females,_as_a_sha.42277","latest.value_percent_females,_as_a_sha.42277","latest.year_percent_females,_as_a_sha.42278","latest.value_percent_females,_as_a_sha.42278","latest.year_percent_females,_as_a_sha.42279","latest.value_percent_females,_as_a_sha.42279","latest.year_percent_females,_as_a_sha.42280","latest.value_percent_females,_as_a_sha.42280","latest.year_percent_individuals_with_.42281","latest.value_percent_individuals_with_.42281","latest.year_percent_individuals_with_.42282","latest.value_percent_individuals_with_.42282","latest.year_percent_individuals_with_.42283","latest.value_percent_individuals_with_.42283","latest.year_percent_individuals_with_.42284","latest.value_percent_individuals_with_.42284","latest.year_percent_individuals_with_.42285","latest.value_percent_individuals_with_.42285","latest.year_percent_individuals_with_.42286","latest.value_percent_individuals_with_.42286","latest.year_percent_individuals_with_.42287","latest.value_percent_individuals_with_.42287","latest.year_percent_individuals_with_.42288","latest.value_percent_individuals_with_.42288","latest.year_age_mean_age_of_private_p.42289","latest.value_age_mean_age_of_private_p.42289","latest.year_age_mean_age_of_public_pa.42290","latest.value_age_mean_age_of_public_pa.42290","latest.year_age_median_age_of_private.42291","latest.value_age_median_age_of_private.42291","latest.year_age_median_age_of_public_.42292","latest.value_age_median_age_of_public_.42292","latest.year_ratio_pay_compression_rat.42296","latest.value_ratio_pay_compression_rat.42296","latest.year_ratio_pay_compression_rat.42297","latest.value_ratio_pay_compression_rat.42297","latest.year_ratio_proportion_of_total.42298","latest.value_ratio_proportion_of_total.42298","latest.year_wage_public_sector_wage_p.42310","latest.value_wage_public_sector_wage_p.42310","latest.year_wage_public_sector_wage_p.42311","latest.value_wage_public_sector_wage_p.42311","latest.year_wage_public_sector_wage_p.42312","latest.value_wage_public_sector_wage_p.42312","latest.year_wage_public_sector_wage_p.42313","latest.value_wage_public_sector_wage_p.42313","latest.year_wage_public_sector_wage_p.42314","latest.value_wage_public_sector_wage_p.42314","latest.year_wage_public_sector_wage_p.42315","latest.value_wage_public_sector_wage_p.42315","latest.year_wage_public_sector_wage_p.42316","latest.value_wage_public_sector_wage_p.42316","latest.year_wage_public_sector_wage_p.42317","latest.value_wage_public_sector_wage_p.42317","latest.year_wage_public_sector_wage_p.42318","latest.value_wage_public_sector_wage_p.42318","latest.year_wage_public_sector_wage_p.42319","latest.value_wage_public_sector_wage_p.42319","latest.year_wage_public_sector_wage_p.42320","latest.value_wage_public_sector_wage_p.42320","latest.year_wage_public_sector_wage_p.42321","latest.value_wage_public_sector_wage_p.42321","latest.year_wage_public_sector_wage_p.42322","latest.value_wage_public_sector_wage_p.42322","latest.year_wage_relative_wage_of_pro.42323","latest.value_wage_relative_wage_of_pro.42323","latest.year_wage_relative_wage_of_pro.42324","latest.value_wage_relative_wage_of_pro.42324","latest.year_wage_relative_wage_of_sen.42325","latest.value_wage_relative_wage_of_sen.42325","latest.year_wage_relative_wage_of_sen.42326","latest.value_wage_relative_wage_of_sen.42326","latest.year_wage_relative_wage_of_tec.42327","latest.value_wage_relative_wage_of_tec.42327","latest.year_wage_relative_wage_of_tec.42328","latest.value_wage_relative_wage_of_tec.42328","latest.year_percent_rural_resident_as.42329","latest.value_percent_rural_resident_as.42329","latest.year_percent_rural_residents_a.42330","latest.value_percent_rural_residents_a.42330","latest.year_percent_share_of_private_.42333","latest.value_percent_share_of_private_.42333","latest.year_percent_share_of_private_.42331","latest.value_percent_share_of_private_.42331","latest.year_percent_share_of_private_.42332","latest.value_percent_share_of_private_.42332","latest.year_percent_share_of_private_.42334","latest.value_percent_share_of_private_.42334","latest.year_percent_share_of_public_p.42337","latest.value_percent_share_of_public_p.42337","latest.year_percent_share_of_public_p.42335","latest.value_percent_share_of_public_p.42335","latest.year_percent_share_of_public_p.42336","latest.value_percent_share_of_public_p.42336","latest.year_percent_share_of_public_p.42338","latest.value_percent_share_of_public_p.42338"
"Brazil","BRA",2014,175057,2014,118828,2014,22350,2014,0.178630083799362,2014,0.121165201067925,2014,0.21055044233799,2014,0.231585204601288,2014,0.134114116430283,2014,0.164074182510376,2014,0.180099248886108,2014,0.16616652905941,2014,0.0869739577174187,2014,0.0662047564983368,2014,0.131178691983223,2014,9.27842,2014,23.06516,2014,0.743196964263916,2014,0.75,2014,0.720375776290894,2014,0.699999988079071,2014,0.423093944787979,2014,0.427264511585236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0.567495882511139,2014,0.507557570934296,2014,0.306467413902283,2014,0.276411801576614,2014,0.66282731294632,2014,0.669027209281921,2014,0.619953453540802,2014,0.549718260765076,2014,0.446249693632126,2014,0.592101454734802,2014,0.0233068931847811,2014,0.00719410413876176,2014,0.373945653438568,2014,0.11708826571703,2014,0.401579976081848,2014,0.290842741727829,2014,0.201167464256287,2014,0.584874868392944,2014,35.4843826293945,2014,40.4992752075195,2014,34,2014,40,2014,5,2014,7.04419898986816,2014,0.307062685489655,2014,0.15956161916256,2014,0.091561920940876,2014,0.0719718784093857,2014,-0.0721273571252823,2014,0.0620644986629486,2014,0.16321736574173,2014,0.0700100362300873,2014,0.013493069447577,2014,-0.0802500322461128,2014,0.130854830145836,2014,0.0220261309295893,2014,0.159167692065239,2014,0.160061299800873,2014,2.54918193817139,2014,1.7424613237381,2014,2.89323616027832,2014,2.44786787033081,2014,1.56389057636261,2014,1.22192406654358,2014,0.0842087939381599,2014,0.0933040976524353,2014,0.742488026618958,NA,NA,NA,NA,2014,0.152748718857765,2014,0.921257734298706,NA,NA,NA,NA,2014,0.287010490894318
"Bhutan","BTN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central African Republic","CAF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL",2013,88699,2013,68309,2013,8255,2013,0.126941069960594,2013,0.093963235616684,2013,0.13427247107029,2013,0.16155181825161,2013,0.0993510559201241,2013,0.0895111262798309,2013,0.131099745631218,2013,0.122560240328312,2013,0.0721435323357582,2013,0.0594033151865005,2013,0.0983016714453697,2013,5.924421,2013,24.79148,2013,0.744975924491882,2013,0.766666650772095,2013,0.807606637477875,2013,0.838679850101471,2013,0.397483050823212,2013,0.425979763269424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0.594330787658691,2013,0.443671345710754,2013,0.322847098112106,2013,0.340458303689957,2013,0.626350283622742,2013,0.594685912132263,2013,0.583545923233032,2013,0.593160629272461,2013,0.427695661783218,2013,0.564502656459808,2013,0.00804638117551804,2013,0.00393126765266061,2013,0.182639271020889,2013,0.0649656876921654,2013,0.493880480527878,2013,0.321170210838318,2013,0.315433859825134,2013,0.609932839870453,2013,39.9404945373535,2013,41.7571449279785,2013,39,2013,41,2013,5.33333301544189,2013,5.07614183425903,2013,0.177451565861702,2013,0.112205669283867,2013,0.0852322205901146,2013,0.547786891460419,2013,-0.0610554404556751,2013,0.117065869271755,2013,0.0801394358277321,2013,0.0942066609859467,2013,-0.017297251150012,2013,-0.0758418217301369,2013,-0.905301868915558,2013,-0.0918597206473351,2013,0.147544696927071,2013,0.0697095915675163,2013,2.92687010765076,2013,2.29647469520569,2013,4.22036743164063,2013,2.05320334434509,2013,1.68234360218048,2013,1.33991014957428,2013,0.070510633289814,2013,0.104282356798649,2013,0.833953440189362,2013,0.856576859951019,2013,0.846404135227203,NA,NA,2013,0.917313873767853,2013,0.94979989528656,2013,0.935139834880829,NA,NA
"China","CHN",2013,32695,2013,17197,2013,3694,2013,0.247349709272385,2013,0.149745106697083,2013,0.251636475324631,2013,0.254726529121399,2013,0.242109522223473,2013,0.126172944903374,2013,0.300079822540283,2013,0.149729147553444,2013,0.149757027626038,2013,0.0466223210096359,2013,0.251772314310074,NA,NA,NA,NA,2013,0.820550382137299,2013,0.78124988079071,2013,0.830284118652344,2013,0.840857088565826,2013,0.403857290744781,2013,0.41125676035881,2013,0.627450406551361,2013,0.160509556531906,2013,0.632108569145203,2013,0.456512868404388,2013,0.323352247476578,2013,0.464119106531143,2013,0.181735664606094,2013,0.508732378482819,2013,0.34368559718132,2013,0.317688226699829,2013,0.524982631206512,2013,0.509080469608307,2013,0.32025483250618,2013,0.290807723999023,2013,0.56576281785965,2013,0.435899525880814,2013,0.429289668798447,2013,0.375904709100723,2013,0.320636957883835,2013,0.42771390080452,2013,0.00816592015326023,2013,0.00342638813890517,2013,0.531686425209045,2013,0.193337142467499,2013,0.189719527959824,2013,0.150019779801369,2013,0.270428150892258,2013,0.65321671962738,2013,35.9914512634277,2013,40.0128898620605,2013,36,2013,40,2013,4.61538457870483,2013,4.66666650772095,2013,0.399227678775787,2013,-0.0369439125061035,2013,-0.0427305549383163,2013,0.113466843962669,2013,-0.123729787766933,2013,0.017550490796566,2013,-0.02595429494977,2013,-0.0652931854128838,2013,0.0937815010547638,2013,-0.221474334597588,2013,-0.00229490618221462,2013,-0.0961020216345787,2013,-0.0503169223666191,2013,-0.0270968042314053,2013,1.32064044475555,2013,1.03708958625793,2013,0.926108717918396,2013,1.07497537136078,2013,1.12445914745331,2013,1.11092877388,2013,0.154666677117348,2013,0.352025538682938,2013,0.740299701690674,2013,0.330553889274597,2013,0.932291090488434,NA,NA,2013,0.872830390930176,2013,0.766211867332459,2013,0.942706108093262,NA,NA
"Cameroon","CMR",2014,17664,2014,4016,2014,981,2014,0.222497820854187,2014,0.0450510568916798,2014,0.358626186847687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,5.471367,2014,23.27449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Dem. Rep.","COD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Congo, Rep.","COG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia","COL",2014,89266,2014,41399,2014,4742,2014,0.083123967051506,2014,0.040675725787878,2014,0.123144432902336,2014,0.0990119576454163,2014,0.0711981281638145,2014,0.0375264994800091,2014,0.0916576087474823,2014,0.0493273250758648,2014,0.0343811325728893,2014,0.0138678718358278,2014,0.047748226672411,2014,5.264519,2014,17.8737,2014,0.884614169597626,2014,0.917206645011902,2014,1.00824797153473,2014,1.06468689441681,2014,0.42149955034256,2014,0.421343564987183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0.537569403648376,2014,0.418149471282959,2014,0.351698815822601,2014,0.378355413675308,2014,0.518377602100372,2014,0.44967645406723,2014,0.516599059104919,2014,0.553195297718048,2014,0.519321143627167,2014,0.510727643966675,2014,0.024053106084466,2014,0.000446722056949511,2014,0.202226847410202,2014,0.0212941356003284,2014,0.426282227039337,2014,0.181884959340096,2014,0.347437828779221,2014,0.796374201774597,2014,35.4109382629395,2014,42.9820861816406,2014,33,2014,43,2014,5.52340793609619,2014,4.24036693572998,2014,0.11292090266943,2014,0.484782576560974,2014,0.351413697004318,2014,-0.148223876953125,2014,0.445747077465057,2014,0.28401717543602,2014,0.367769509553909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0.594235599040985,2014,0.375072538852692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,0.0711704269051552,2014,0.165487766265869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Comoros","COM",2013,5793,2013,2555,2013,1359,2013,0.471220314502716,2013,0.17486946284771,2013,0.708243310451508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,7.63732,2013,30.34897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cabo Verde","CPV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Costa Rica","CRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","DEU",NA,NA,NA,NA,NA,NA,2013,0.26767,2013,0.22424,NA,NA,2013,0.31468,2013,0.21744,2013,0.25769,2013,0.27245,2013,0.26202,2013,0.18337,2013,0.21661,2013,0.22788,2013,7.744672,2013,17.56839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0.60727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0.4834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,45.28951,2013,43.29177,2013,47,2013,45,NA,NA,NA,NA,NA,NA,2013,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,0.32818,2013,0.31169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","DJI",2015,2977,2015,2290,2015,1404,2015,0.58254998922348,2015,0.459560930728912,2015,0.703375220298767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,8.964435,2015,18.46776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
