"x1","train"
9461,TRUE
9462,FALSE
9463,FALSE
9464,TRUE
9465,TRUE
9466,FALSE
9467,TRUE
9468,TRUE
9469,TRUE
9470,FALSE
9471,TRUE
9472,FALSE
9473,TRUE
9474,TRUE
9475,TRUE
9476,TRUE
9477,TRUE
9478,FALSE
9479,FALSE
9480,TRUE
9481,FALSE
9482,TRUE
9483,FALSE
9484,TRUE
9485,TRUE
9486,FALSE
9487,TRUE
9488,TRUE
9489,TRUE
9490,FALSE
9491,FALSE
9492,TRUE
9493,TRUE
9494,FALSE
9495,TRUE
9496,TRUE
9497,FALSE
9498,FALSE
9499,TRUE
9500,TRUE
9501,TRUE
9502,FALSE
9503,TRUE
9504,TRUE
9505,TRUE
9506,TRUE
9507,TRUE
9508,TRUE
9509,TRUE
9510,TRUE
9511,TRUE
9512,TRUE
9513,TRUE
9514,TRUE
9515,TRUE
9516,TRUE
9517,FALSE
9518,FALSE
9519,FALSE
9520,TRUE
9521,TRUE
9522,TRUE
9523,FALSE
9524,TRUE
9525,FALSE
9526,TRUE
9527,FALSE
9528,TRUE
9529,TRUE
9530,FALSE
9531,TRUE
9532,TRUE
9533,TRUE
9534,TRUE
9535,TRUE
9536,TRUE
9537,TRUE
9538,TRUE
9539,TRUE
9540,FALSE
9541,TRUE
9542,TRUE
9543,TRUE
9544,FALSE
9545,FALSE
9546,TRUE
9547,TRUE
9548,TRUE
9549,FALSE
9550,TRUE
9551,TRUE
9552,FALSE
9553,TRUE
9554,FALSE
9555,TRUE
9556,FALSE
9557,FALSE
9558,FALSE
9559,TRUE
9560,TRUE
9561,TRUE
9562,FALSE
9563,FALSE
9564,FALSE
9565,TRUE
9566,FALSE
9567,TRUE
9568,TRUE
9569,TRUE
9570,TRUE
9571,TRUE
9572,FALSE
9573,TRUE
9574,TRUE
9575,TRUE
9576,TRUE
9577,TRUE
9578,TRUE
9579,TRUE
9580,TRUE
9581,TRUE
9582,FALSE
9583,TRUE
9584,TRUE
9585,TRUE
9586,TRUE
9587,FALSE
9588,TRUE
9589,FALSE
9590,TRUE
9591,TRUE
9592,TRUE
9593,TRUE
9594,TRUE
9595,FALSE
9596,TRUE
9597,FALSE
9598,TRUE
9599,FALSE
9600,FALSE
9601,FALSE
9602,TRUE
9603,FALSE
9604,TRUE
9605,TRUE
9606,TRUE
9607,TRUE
9608,FALSE
9609,TRUE
9610,TRUE
9611,TRUE
9612,TRUE
9613,TRUE
9614,TRUE
9615,TRUE
9616,FALSE
9617,FALSE
9618,TRUE
9619,FALSE
9620,FALSE
9621,TRUE
9622,TRUE
9623,TRUE
9624,FALSE
9625,FALSE
9626,TRUE
9627,TRUE
9628,FALSE
9629,TRUE
9630,TRUE
9631,TRUE
9632,TRUE
9633,FALSE
9634,FALSE
9635,TRUE
9636,TRUE
9637,TRUE
9638,FALSE
9639,TRUE
9640,FALSE
9641,TRUE
9642,FALSE
9643,TRUE
9644,FALSE
9645,TRUE
9646,TRUE
9647,TRUE
9648,FALSE
9649,TRUE
9650,TRUE
9651,FALSE
9652,TRUE
9653,FALSE
9654,TRUE
9655,TRUE
9656,TRUE
9657,TRUE
9658,TRUE
9659,TRUE
9660,TRUE
9661,TRUE
9662,TRUE
9663,FALSE
9664,TRUE
9665,FALSE
9666,TRUE
9667,FALSE
9668,TRUE
9669,TRUE
9670,TRUE
9671,TRUE
9672,TRUE
9673,TRUE
9674,FALSE
9675,FALSE
9676,TRUE
9677,TRUE
9678,TRUE
9679,TRUE
9680,TRUE
9681,TRUE
9682,TRUE
9683,FALSE
9684,TRUE
9685,TRUE
9686,TRUE
9687,TRUE
9688,FALSE
9689,TRUE
9690,TRUE
9691,TRUE
9692,TRUE
9693,FALSE
9694,TRUE
9695,TRUE
9696,FALSE
9697,TRUE
9698,TRUE
9699,FALSE
9700,FALSE
9701,FALSE
9702,FALSE
9703,FALSE
9704,FALSE
9705,FALSE
9706,FALSE
9707,FALSE
9708,TRUE
9709,TRUE
9710,FALSE
9711,TRUE
9712,FALSE
9713,TRUE
9714,TRUE
9715,TRUE
9716,FALSE
9717,TRUE
9718,TRUE
9719,FALSE
9720,FALSE
9721,TRUE
9722,FALSE
9723,TRUE
9724,TRUE
9725,FALSE
9726,TRUE
9727,TRUE
9728,TRUE
9729,TRUE
9730,TRUE
9731,TRUE
9732,TRUE
9733,TRUE
9734,TRUE
9735,TRUE
9736,TRUE
9737,TRUE
9738,TRUE
9739,TRUE
9740,TRUE
9741,TRUE
9742,FALSE
9743,FALSE
9744,TRUE
9745,FALSE
9746,TRUE
9747,TRUE
9748,FALSE
9749,FALSE
9750,TRUE
9751,TRUE
9752,TRUE
9753,TRUE
9754,FALSE
9755,TRUE
9756,TRUE
9757,TRUE
9758,FALSE
9759,TRUE
9760,TRUE
9761,TRUE
9762,TRUE
9763,FALSE
9764,TRUE
9765,TRUE
9766,TRUE
9767,TRUE
9768,FALSE
9769,FALSE
9770,FALSE
9771,TRUE
9772,TRUE
9773,TRUE
9774,TRUE
9775,TRUE
9776,TRUE
9777,TRUE
9778,TRUE
9779,TRUE
9780,TRUE
9781,TRUE
9782,FALSE
9783,TRUE
9784,TRUE
9785,FALSE
9786,TRUE
9787,FALSE
9788,TRUE
9789,TRUE
9790,TRUE
9791,TRUE
9792,TRUE
9793,TRUE
9794,TRUE
9795,FALSE
9796,TRUE
9797,TRUE
9798,FALSE
9799,TRUE
9800,TRUE
9801,TRUE
9802,FALSE
9803,TRUE
9804,TRUE
9805,TRUE
9806,TRUE
9807,TRUE
9808,TRUE
9809,TRUE
9810,TRUE
9811,FALSE
9812,FALSE
9813,FALSE
9814,FALSE
9815,TRUE
9816,TRUE
9817,TRUE
9818,FALSE
9819,TRUE
9820,FALSE
9821,TRUE
9822,TRUE
9823,FALSE
9824,TRUE
9825,TRUE
9826,TRUE
9827,FALSE
9828,TRUE
9829,TRUE
9830,TRUE
9831,FALSE
9832,TRUE
9833,TRUE
9834,TRUE
9835,TRUE
9836,TRUE
9837,TRUE
9838,TRUE
9839,TRUE
9840,TRUE
9841,TRUE
9842,FALSE
9843,TRUE
9844,TRUE
9845,FALSE
9846,TRUE
9847,TRUE
9848,FALSE
9849,FALSE
9850,TRUE
9851,TRUE
9852,TRUE
9853,TRUE
9854,FALSE
9855,TRUE
9856,FALSE
9857,FALSE
9858,TRUE
9859,TRUE
9860,FALSE
9861,TRUE
9862,FALSE
9863,TRUE
9864,TRUE
9865,TRUE
9866,TRUE
9867,TRUE
9868,FALSE
9869,TRUE
9870,FALSE
9871,TRUE
9872,TRUE
9873,TRUE
9874,FALSE
9875,TRUE
9876,TRUE
9877,TRUE
9878,FALSE
9879,TRUE
9880,TRUE
9881,FALSE
9882,TRUE
9883,FALSE
9884,TRUE
9885,TRUE
9886,FALSE
9887,TRUE
9888,TRUE
9889,TRUE
9890,FALSE
9891,TRUE
9892,TRUE
9893,TRUE
9894,TRUE
9895,TRUE
9896,FALSE
9897,TRUE
9898,FALSE
9899,TRUE
9900,FALSE
9901,TRUE
9902,TRUE
9903,TRUE
9904,TRUE
9905,TRUE
9906,FALSE
9907,TRUE
9908,TRUE
9909,FALSE
9910,TRUE
9911,TRUE
9912,FALSE
9913,FALSE
9914,TRUE
9915,TRUE
9916,TRUE
9917,FALSE
9918,TRUE
9919,TRUE
9920,TRUE
9921,TRUE
9922,FALSE
9923,TRUE
9924,TRUE
9925,TRUE
9926,FALSE
9927,TRUE
9928,FALSE
9929,TRUE
9930,TRUE
9931,TRUE
9932,TRUE
9933,TRUE
9934,TRUE
9935,FALSE
9936,FALSE
9937,TRUE
9938,TRUE
9939,FALSE
9940,TRUE
9941,TRUE
9942,TRUE
9943,FALSE
9944,FALSE
9945,TRUE
9946,TRUE
9947,FALSE
9948,TRUE
9949,TRUE
9950,TRUE
9951,TRUE
9952,FALSE
9953,FALSE
9954,FALSE
9955,TRUE
9956,FALSE
9957,TRUE
9958,FALSE
9959,TRUE
9960,TRUE
9961,TRUE
9962,TRUE
9963,FALSE
9964,TRUE
9965,FALSE
9966,TRUE
9967,TRUE
9968,TRUE
9969,TRUE
9970,TRUE
9971,FALSE
9972,TRUE
9973,TRUE
9974,TRUE
9975,FALSE
9976,TRUE
9977,FALSE
9978,FALSE
9979,TRUE
9980,FALSE
9981,FALSE
9982,TRUE
9983,FALSE
9984,TRUE
9985,TRUE
9986,FALSE
9987,TRUE
9988,FALSE
9989,TRUE
9990,TRUE
9991,TRUE
9992,TRUE
9993,TRUE
9994,FALSE
9995,TRUE
9996,FALSE
9997,TRUE
9998,TRUE
9999,TRUE
10000,TRUE
10001,TRUE
10002,TRUE
10003,FALSE
10004,FALSE
10005,FALSE
10006,TRUE
10007,TRUE
10008,TRUE
10009,TRUE
10010,TRUE
10011,TRUE
10012,TRUE
10013,FALSE
10014,TRUE
10015,TRUE
10016,TRUE
10017,TRUE
10018,TRUE
10019,TRUE
10020,TRUE
10021,TRUE
10022,TRUE
10023,TRUE
10024,TRUE
10025,TRUE
10026,TRUE
10027,FALSE
10028,TRUE
10029,TRUE
10030,FALSE
10031,TRUE
10032,TRUE
10033,TRUE
10034,FALSE
10035,FALSE
10036,TRUE
10037,TRUE
10038,FALSE
10039,TRUE
10040,TRUE
10041,FALSE
10042,FALSE
10043,TRUE
10044,TRUE
10045,TRUE
10046,TRUE
10047,TRUE
10048,TRUE
10049,TRUE
10050,FALSE
10051,TRUE
10052,TRUE
10053,FALSE
10054,TRUE
10055,FALSE
10056,TRUE
10057,TRUE
10058,TRUE
10059,FALSE
10060,TRUE
10061,TRUE
10062,FALSE
10063,FALSE
10064,TRUE
10065,FALSE
10066,TRUE
10067,FALSE
10068,TRUE
10069,TRUE
10070,TRUE
10071,FALSE
10072,TRUE
10073,TRUE
10074,TRUE
10075,FALSE
10076,TRUE
10077,TRUE
10078,FALSE
10079,TRUE
10080,TRUE
10081,TRUE
10082,FALSE
10083,TRUE
10084,TRUE
10085,TRUE
10086,TRUE
10087,TRUE
10088,TRUE
10089,TRUE
10090,FALSE
10091,TRUE
10092,TRUE
10093,TRUE
10094,FALSE
10095,TRUE
10096,TRUE
10097,TRUE
10098,TRUE
10099,FALSE
10100,FALSE
10101,TRUE
10102,FALSE
10103,FALSE
10104,FALSE
10105,TRUE
10106,FALSE
10107,FALSE
10108,TRUE
10109,TRUE
10110,FALSE
10111,FALSE
10112,FALSE
10113,FALSE
10114,TRUE
10115,TRUE
10116,FALSE
10117,TRUE
10118,TRUE
10119,FALSE
10120,TRUE
10121,TRUE
10122,TRUE
10123,TRUE
10124,FALSE
10125,TRUE
10126,TRUE
10127,TRUE
10128,TRUE
10129,TRUE
10130,FALSE
10131,TRUE
10132,TRUE
10133,TRUE
10134,TRUE
10135,TRUE
10136,FALSE
10137,TRUE
10138,TRUE
10139,FALSE
10140,TRUE
10141,TRUE
10142,TRUE
10143,TRUE
10144,TRUE
10145,FALSE
10146,TRUE
10147,TRUE
10148,TRUE
10149,TRUE
10150,FALSE
10151,FALSE
10152,TRUE
10153,TRUE
10154,TRUE
10155,TRUE
10156,TRUE
10157,TRUE
10158,TRUE
10159,FALSE
10160,TRUE
10161,TRUE
10162,TRUE
10163,FALSE
10164,TRUE
10165,TRUE
10166,FALSE
10167,FALSE
10168,FALSE
10169,TRUE
10170,TRUE
10171,TRUE
10172,FALSE
10173,TRUE
10174,TRUE
10175,TRUE
10176,TRUE
10177,TRUE
10178,FALSE
10179,FALSE
10180,TRUE
10181,FALSE
10182,TRUE
10183,FALSE
10184,TRUE
10185,TRUE
10186,TRUE
10187,FALSE
10188,TRUE
10189,TRUE
10190,TRUE
10191,TRUE
10192,FALSE
10193,TRUE
10194,TRUE
10195,TRUE
10196,TRUE
10197,TRUE
10198,TRUE
10199,TRUE
10200,TRUE
10201,FALSE
10202,TRUE
10203,TRUE
10204,TRUE
10205,TRUE
10206,TRUE
10207,TRUE
10208,TRUE
10209,TRUE
10210,TRUE
10211,FALSE
10212,FALSE
10213,FALSE
10214,TRUE
10215,TRUE
10216,TRUE
10217,TRUE
10218,TRUE
10219,TRUE
10220,FALSE
10221,TRUE
10222,TRUE
10223,TRUE
10224,TRUE
10225,TRUE
10226,FALSE
10227,TRUE
10228,TRUE
10229,TRUE
10230,TRUE
10231,TRUE
10232,TRUE
10233,TRUE
10234,FALSE
10235,TRUE
10236,FALSE
10237,TRUE
10238,TRUE
10239,FALSE
10240,TRUE
10241,TRUE
10242,TRUE
10243,FALSE
10244,TRUE
10245,TRUE
10246,FALSE
10247,TRUE
10248,TRUE
10249,TRUE
10250,FALSE
10251,TRUE
10252,TRUE
10253,TRUE
10254,TRUE
10255,FALSE
10256,TRUE
10257,TRUE
10258,TRUE
10259,TRUE
10260,FALSE
10261,FALSE
10262,TRUE
10263,TRUE
10264,FALSE
10265,FALSE
10266,FALSE
10267,TRUE
10268,FALSE
10269,FALSE
10270,FALSE
10271,FALSE
10272,TRUE
10273,TRUE
10274,TRUE
10275,TRUE
10276,TRUE
10277,TRUE
10278,TRUE
10279,TRUE
10280,TRUE
10281,FALSE
10282,TRUE
10283,TRUE
10284,TRUE
10285,FALSE
10286,FALSE
10287,TRUE
10288,TRUE
10289,TRUE
10290,TRUE
10291,FALSE
10292,TRUE
10293,TRUE
10294,FALSE
10295,FALSE
10296,FALSE
10297,TRUE
10298,TRUE
10299,TRUE
10300,FALSE
10301,TRUE
10302,TRUE
10303,TRUE
10304,TRUE
10305,FALSE
10306,TRUE
10307,TRUE
10308,TRUE
10309,TRUE
10310,TRUE
10311,FALSE
10312,TRUE
10313,FALSE
10314,FALSE
10315,TRUE
10316,FALSE
10317,TRUE
10318,FALSE
10319,TRUE
10320,TRUE
10321,TRUE
10322,FALSE
10323,TRUE
10324,TRUE
10325,TRUE
10326,FALSE
10327,TRUE
10328,TRUE
10329,FALSE
10330,FALSE
10331,TRUE
10332,TRUE
10333,FALSE
10334,TRUE
10335,TRUE
10336,TRUE
10337,TRUE
10338,TRUE
10339,FALSE
10340,TRUE
10341,FALSE
10342,FALSE
10343,FALSE
10344,TRUE
10345,TRUE
10346,FALSE
10347,FALSE
10348,FALSE
10349,TRUE
10350,FALSE
10351,FALSE
10352,TRUE
10353,FALSE
10354,TRUE
10355,TRUE
10356,TRUE
10357,TRUE
10358,FALSE
10359,TRUE
10360,TRUE
10361,TRUE
10362,FALSE
10363,TRUE
10364,TRUE
10365,TRUE
10366,FALSE
10367,TRUE
10368,TRUE
10369,TRUE
10370,TRUE
10371,TRUE
10372,TRUE
10373,FALSE
10374,TRUE
10375,FALSE
10376,TRUE
10377,TRUE
10378,TRUE
10379,TRUE
10380,TRUE
10381,TRUE
10382,FALSE
10383,FALSE
10384,FALSE
10385,TRUE
10386,TRUE
10387,FALSE
10388,TRUE
10389,TRUE
10390,FALSE
10391,FALSE
10392,TRUE
10393,FALSE
10394,TRUE
10395,TRUE
10396,FALSE
10397,TRUE
10398,TRUE
10399,TRUE
10400,TRUE
10401,FALSE
10402,TRUE
10403,FALSE
10404,FALSE
10405,TRUE
10406,TRUE
10407,TRUE
10408,FALSE
10409,TRUE
10410,TRUE
10411,FALSE
10412,TRUE
10413,FALSE
10414,TRUE
10415,TRUE
10416,FALSE
10417,TRUE
10418,TRUE
10419,TRUE
10420,TRUE
10421,TRUE
10422,FALSE
10423,TRUE
10424,TRUE
10425,TRUE
10426,FALSE
10427,FALSE
10428,FALSE
10429,FALSE
10430,TRUE
10431,TRUE
10432,TRUE
10433,FALSE
10434,FALSE
10435,TRUE
10436,FALSE
10437,TRUE
10438,TRUE
10439,TRUE
10440,TRUE
10441,FALSE
10442,TRUE
10443,FALSE
10444,TRUE
10445,FALSE
10446,FALSE
10447,FALSE
10448,FALSE
10449,FALSE
10450,FALSE
10451,TRUE
10452,TRUE
10453,TRUE
10454,TRUE
10455,FALSE
10456,FALSE
10457,TRUE
10458,TRUE
10459,FALSE
10460,TRUE
10461,TRUE
10462,TRUE
10463,TRUE
10464,TRUE
10465,FALSE
10466,TRUE
10467,TRUE
10468,TRUE
10469,TRUE
10470,TRUE
10471,TRUE
10472,FALSE
10473,TRUE
10474,TRUE
10475,TRUE
10476,FALSE
10477,TRUE
10478,FALSE
10479,FALSE
10480,FALSE
10481,TRUE
10482,TRUE
10483,TRUE
10484,TRUE
10485,FALSE
10486,TRUE
10487,TRUE
10488,TRUE
10489,TRUE
10490,TRUE
10491,TRUE
10492,TRUE
10493,TRUE
10494,TRUE
10495,TRUE
10496,TRUE
10497,TRUE
10498,FALSE
10499,TRUE
10500,TRUE
10501,FALSE
10502,FALSE
10503,TRUE
10504,TRUE
10505,TRUE
10506,TRUE
10507,TRUE
10508,TRUE
10509,FALSE
10510,FALSE
10511,TRUE
10512,TRUE
10513,TRUE
10514,TRUE
10515,FALSE
10516,TRUE
10517,FALSE
10518,TRUE
10519,FALSE
10520,FALSE
10521,TRUE
10522,TRUE
10523,TRUE
10524,FALSE
10525,TRUE
10526,TRUE
10527,TRUE
10528,TRUE
10529,FALSE
10530,FALSE
10531,TRUE
10532,TRUE
10533,FALSE
10534,TRUE
10535,FALSE
10536,FALSE
10537,TRUE
10538,FALSE
10539,TRUE
10540,TRUE
10541,TRUE
10542,TRUE
10543,TRUE
10544,TRUE
10545,TRUE
10546,TRUE
10547,TRUE
10548,FALSE
10549,TRUE
10550,TRUE
10551,TRUE
10552,FALSE
10553,TRUE
10554,FALSE
10555,FALSE
10556,TRUE
10557,FALSE
10558,TRUE
10559,TRUE
10560,TRUE
10561,FALSE
10562,FALSE
10563,TRUE
10564,TRUE
10565,FALSE
10566,TRUE
10567,TRUE
10568,TRUE
10569,TRUE
10570,FALSE
10571,TRUE
10572,FALSE
10573,TRUE
10574,TRUE
10575,TRUE
10576,FALSE
10577,FALSE
10578,FALSE
10579,TRUE
10580,TRUE
10581,FALSE
10582,FALSE
10583,TRUE
10584,TRUE
10585,FALSE
10586,TRUE
10587,TRUE
10588,TRUE
10589,TRUE
10590,TRUE
10591,FALSE
10592,FALSE
10593,TRUE
10594,TRUE
10595,TRUE
10596,TRUE
10597,TRUE
10598,TRUE
10599,TRUE
10600,TRUE
10601,TRUE
10602,TRUE
10603,TRUE
10604,TRUE
10605,TRUE
10606,FALSE
10607,TRUE
10608,TRUE
10609,TRUE
10610,TRUE
10611,TRUE
10612,TRUE
10613,TRUE
10614,TRUE
10615,TRUE
10616,TRUE
10617,FALSE
10618,TRUE
10619,TRUE
10620,FALSE
10621,TRUE
10622,FALSE
10623,TRUE
10624,FALSE
10625,TRUE
10626,TRUE
10627,TRUE
10628,TRUE
10629,FALSE
10630,TRUE
10631,FALSE
10632,TRUE
10633,FALSE
10634,TRUE
10635,TRUE
10636,FALSE
10637,TRUE
10638,TRUE
10639,TRUE
10640,FALSE
10641,TRUE
10642,TRUE
10643,FALSE
10644,TRUE
10645,TRUE
10646,TRUE
10647,FALSE
10648,TRUE
10649,TRUE
10650,TRUE
10651,TRUE
10652,TRUE
10653,FALSE
10654,FALSE
10655,TRUE
10656,FALSE
10657,TRUE
10658,TRUE
10659,TRUE
10660,TRUE
10661,TRUE
10662,TRUE
10663,TRUE
10664,TRUE
10665,FALSE
10666,TRUE
10667,FALSE
10668,TRUE
10669,TRUE
10670,FALSE
10671,TRUE
10672,FALSE
10673,TRUE
10674,TRUE
10675,FALSE
10676,FALSE
10677,FALSE
10678,FALSE
10679,TRUE
10680,TRUE
10681,TRUE
10682,TRUE
10683,TRUE
10684,FALSE
10685,TRUE
10686,TRUE
10687,TRUE
10688,FALSE
10689,FALSE
10690,TRUE
10691,TRUE
10692,TRUE
10693,TRUE
10694,TRUE
10695,TRUE
10696,FALSE
10697,TRUE
10698,TRUE
10699,TRUE
10700,TRUE
10701,TRUE
10702,TRUE
10703,TRUE
10704,TRUE
10705,TRUE
10706,TRUE
10707,TRUE
10708,TRUE
10709,TRUE
10710,FALSE
10711,TRUE
10712,FALSE
10713,TRUE
10714,TRUE
10715,FALSE
10716,TRUE
10717,TRUE
10718,FALSE
10719,TRUE
10720,FALSE
10721,TRUE
10722,TRUE
10723,TRUE
10724,FALSE
10725,TRUE
10726,TRUE
10727,TRUE
10728,TRUE
10729,FALSE
10730,FALSE
10731,TRUE
10732,TRUE
10733,TRUE
10734,FALSE
10735,TRUE
10736,TRUE
10737,TRUE
10738,TRUE
10739,FALSE
10740,FALSE
10741,TRUE
10742,TRUE
10743,TRUE
10744,FALSE
10745,FALSE
10746,TRUE
10747,TRUE
10748,TRUE
10749,FALSE
10750,TRUE
10751,TRUE
10752,TRUE
10753,FALSE
10754,TRUE
10755,TRUE
10756,TRUE
10757,TRUE
10758,FALSE
10759,TRUE
10760,TRUE
10761,TRUE
10762,FALSE
10763,TRUE
10764,FALSE
10765,TRUE
10766,FALSE
10767,TRUE
10768,FALSE
10769,TRUE
10770,TRUE
10771,FALSE
10772,FALSE
10773,TRUE
10774,TRUE
10775,TRUE
10776,TRUE
10777,TRUE
10778,FALSE
10779,TRUE
10780,TRUE
10781,TRUE
10782,TRUE
10783,TRUE
10784,FALSE
10785,TRUE
10786,FALSE
10787,TRUE
10788,TRUE
10789,TRUE
10790,TRUE
10791,TRUE
10792,FALSE
10793,TRUE
10794,TRUE
10795,TRUE
10796,TRUE
10797,TRUE
10798,FALSE
10799,TRUE
10800,TRUE
10801,TRUE
10802,TRUE
10803,FALSE
10804,FALSE
10805,TRUE
10806,TRUE
10807,TRUE
10808,TRUE
10809,TRUE
10810,FALSE
10811,TRUE
10812,TRUE
10813,TRUE
10814,TRUE
10815,TRUE
10816,TRUE
10817,TRUE
10818,FALSE
10819,TRUE
10820,TRUE
10821,TRUE
10822,TRUE
10823,FALSE
10824,TRUE
10825,TRUE
10826,TRUE
10827,FALSE
10828,TRUE
10829,FALSE
10830,TRUE
10831,TRUE
10832,TRUE
10833,FALSE
10834,TRUE
10835,FALSE
10836,TRUE
10837,TRUE
10838,TRUE
10839,FALSE
10840,TRUE
10841,TRUE
10842,TRUE
10843,FALSE
10844,TRUE
10845,TRUE
10846,FALSE
10847,TRUE
10848,FALSE
10849,FALSE
10850,TRUE
10851,FALSE
10852,FALSE
10853,FALSE
10854,TRUE
10855,TRUE
10856,TRUE
10857,FALSE
10858,TRUE
10859,TRUE
10860,TRUE
10861,TRUE
10862,TRUE
10863,TRUE
10864,TRUE
10865,FALSE
10866,FALSE
10867,TRUE
10868,TRUE
10869,TRUE
10870,TRUE
10871,TRUE
10872,FALSE
10873,FALSE
10874,FALSE
10875,TRUE
10876,FALSE
10877,TRUE
10878,TRUE
10879,TRUE
10880,FALSE
10881,TRUE
10882,TRUE
10883,TRUE
10884,TRUE
10885,TRUE
10886,TRUE
10887,TRUE
10888,FALSE
10889,TRUE
10890,TRUE
10891,FALSE
10892,TRUE
10893,TRUE
10894,TRUE
10895,TRUE
10896,TRUE
10897,FALSE
10898,FALSE
10899,FALSE
10900,TRUE
10901,TRUE
10902,TRUE
10903,TRUE
10904,TRUE
10905,TRUE
10906,TRUE
10907,TRUE
10908,FALSE
10909,TRUE
10910,TRUE
10911,TRUE
10912,TRUE
10913,TRUE
10914,FALSE
10915,TRUE
10916,FALSE
10917,TRUE
10918,TRUE
10919,TRUE
10920,FALSE
10921,TRUE
10922,TRUE
10923,TRUE
10924,TRUE
10925,TRUE
10926,FALSE
10927,FALSE
10928,FALSE
10929,TRUE
10930,TRUE
10931,FALSE
10932,FALSE
10933,TRUE
10934,FALSE
10935,FALSE
10936,FALSE
10937,TRUE
10938,FALSE
10939,TRUE
10940,TRUE
10941,TRUE
10942,FALSE
10943,TRUE
10944,TRUE
10945,TRUE
10946,TRUE
10947,TRUE
10948,TRUE
10949,TRUE
10950,FALSE
10951,TRUE
10952,TRUE
10953,FALSE
10954,FALSE
10955,FALSE
10956,TRUE
10957,FALSE
10958,FALSE
10959,TRUE
10960,FALSE
10961,TRUE
10962,TRUE
10963,TRUE
10964,TRUE
10965,TRUE
10966,TRUE
10967,TRUE
10968,FALSE
10969,FALSE
10970,TRUE
10971,TRUE
10972,TRUE
10973,TRUE
10974,TRUE
10975,TRUE
10976,TRUE
10977,FALSE
10978,FALSE
10979,FALSE
10980,TRUE
10981,FALSE
10982,TRUE
10983,FALSE
10984,TRUE
10985,TRUE
10986,TRUE
10987,TRUE
10988,TRUE
10989,TRUE
10990,TRUE
10991,TRUE
10992,FALSE
10993,FALSE
10994,TRUE
10995,TRUE
10996,TRUE
10997,TRUE
10998,FALSE
10999,TRUE
11000,TRUE
11001,FALSE
11002,TRUE
11003,TRUE
11004,TRUE
11005,TRUE
11006,TRUE
11007,FALSE
11008,TRUE
11009,FALSE
11010,TRUE
11011,FALSE
11012,TRUE
11013,FALSE
11014,TRUE
11015,FALSE
11016,TRUE
11017,TRUE
11018,FALSE
11019,TRUE
11020,TRUE
11021,FALSE
11022,TRUE
11023,TRUE
11024,FALSE
11025,TRUE
11026,FALSE
11027,TRUE
11028,TRUE
11029,TRUE
11030,TRUE
11031,TRUE
11032,TRUE
11033,TRUE
11034,TRUE
11035,FALSE
11036,TRUE
11037,TRUE
11038,TRUE
11039,TRUE
11040,TRUE
11041,TRUE
11042,TRUE
11043,FALSE
11044,TRUE
11045,TRUE
11046,TRUE
11047,TRUE
11048,FALSE
11049,TRUE
11050,TRUE
11051,TRUE
11052,TRUE
11053,TRUE
11054,TRUE
11055,TRUE
11056,FALSE
11057,TRUE
11058,TRUE
11059,TRUE
11060,TRUE
11061,TRUE
11062,FALSE
11063,TRUE
11064,TRUE
11065,FALSE
11066,FALSE
11067,TRUE
11068,TRUE
11069,FALSE
11070,TRUE
11071,FALSE
11072,TRUE
11073,TRUE
11074,FALSE
11075,FALSE
11076,TRUE
11077,TRUE
11078,TRUE
11079,TRUE
11080,FALSE
11081,TRUE
11082,TRUE
11083,TRUE
11084,FALSE
11085,TRUE
11086,TRUE
11087,TRUE
11088,TRUE
11089,FALSE
11090,FALSE
11091,FALSE
11092,TRUE
11093,FALSE
11094,TRUE
11095,FALSE
11096,TRUE
11097,TRUE
11098,TRUE
11099,TRUE
11100,TRUE
11101,FALSE
11102,FALSE
11103,TRUE
11104,TRUE
11105,TRUE
11106,TRUE
11107,FALSE
11108,TRUE
11109,TRUE
11110,TRUE
11111,TRUE
11112,TRUE
11113,TRUE
11114,TRUE
11115,TRUE
11116,FALSE
11117,FALSE
11118,TRUE
11119,TRUE
11120,FALSE
11121,TRUE
11122,TRUE
11123,FALSE
11124,FALSE
11125,TRUE
11126,TRUE
11127,TRUE
11128,TRUE
11129,FALSE
11130,TRUE
11131,TRUE
11132,TRUE
11133,FALSE
11134,TRUE
11135,TRUE
11136,TRUE
11137,TRUE
11138,TRUE
11139,TRUE
11140,FALSE
11141,FALSE
11142,FALSE
11143,TRUE
11144,TRUE
11145,TRUE
11146,FALSE
11147,TRUE
11148,FALSE
11149,TRUE
11150,TRUE
11151,TRUE
11152,FALSE
11153,TRUE
11154,TRUE
11155,FALSE
11156,TRUE
11157,TRUE
11158,TRUE
11159,TRUE
11160,TRUE
11161,TRUE
11162,FALSE
11163,TRUE
11164,TRUE
11165,TRUE
11166,FALSE
11167,TRUE
11168,TRUE
11169,TRUE
11170,FALSE
11171,FALSE
11172,TRUE
11173,TRUE
11174,FALSE
11175,FALSE
11176,TRUE
11177,TRUE
11178,TRUE
11179,TRUE
11180,TRUE
11181,TRUE
11182,TRUE
11183,TRUE
11184,FALSE
11185,TRUE
11186,TRUE
11187,TRUE
11188,FALSE
11189,TRUE
11190,TRUE
11191,FALSE
11192,TRUE
11193,TRUE
11194,TRUE
11195,TRUE
11196,TRUE
11197,TRUE
11198,TRUE
11199,TRUE
11200,TRUE
11201,TRUE
11202,TRUE
11203,FALSE
11204,FALSE
11205,FALSE
11206,TRUE
11207,TRUE
11208,TRUE
11209,TRUE
